id,sequence,domain,response_type,task,choices,response,some_entails_all,similar_experiment,enc_task,task_content,enc_responses,rt,intermediate_responses
RCXVZOSQPQ,45,syllogistic,multiple-choice,All;porters;packers/No;hunters;porters,All;packers;hunters|All;hunters;packers|Some;packers;hunters|Some;hunters;packers|No;packers;hunters|No;hunters;packers|Some not;packers;hunters|Some not;hunters;packers|NVC,No;packers;hunters|No;hunters;packers,False,False,AE2,"['packers', 'porters', 'hunters']","['eac', 'eca']",13358,"[{'state': ['eac'], 'rt': 10377}, {'state': ['eac', 'eca'], 'rt': 11037}]"
RCXVZOSQPQ,46,syllogistic,multiple-choice,No;engineers;therapists/No;engineers;travelers,All;therapists;travelers|All;travelers;therapists|Some;therapists;travelers|Some;travelers;therapists|No;therapists;travelers|No;travelers;therapists|Some not;therapists;travelers|Some not;travelers;therapists|NVC,NVC,False,False,EE4,"['therapists', 'engineers', 'travelers']",['nvc'],6378,"[{'state': ['nvc'], 'rt': 5648}]"
RCXVZOSQPQ,47,syllogistic,multiple-choice,Some;dancers;boxers/All;boxers;typists,All;dancers;typists|All;typists;dancers|Some;dancers;typists|Some;typists;dancers|No;dancers;typists|No;typists;dancers|Some not;dancers;typists|Some not;typists;dancers|NVC,Some;dancers;typists|Some;typists;dancers|Some not;dancers;typists|Some not;typists;dancers,False,False,IA1,"['dancers', 'boxers', 'typists']","['iac', 'ica', 'oac', 'oca']",27527,"[{'state': ['ica'], 'rt': 11278}, {'state': ['iac', 'ica'], 'rt': 23835}, {'state': ['iac', 'ica', 'oac'], 'rt': 24928}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 25536}]"
RCXVZOSQPQ,48,syllogistic,multiple-choice,No;surfers;planners/All;artists;planners,All;surfers;artists|All;artists;surfers|Some;surfers;artists|Some;artists;surfers|No;surfers;artists|No;artists;surfers|Some not;surfers;artists|Some not;artists;surfers|NVC,No;surfers;artists|No;artists;surfers,False,False,EA3,"['surfers', 'planners', 'artists']","['eac', 'eca']",11471,"[{'state': ['eca'], 'rt': 8414}, {'state': ['eac', 'eca'], 'rt': 9562}]"
RCXVZOSQPQ,49,syllogistic,multiple-choice,All;judges;athletes/Some;athletes;drillers,All;judges;drillers|All;drillers;judges|Some;judges;drillers|Some;drillers;judges|No;judges;drillers|No;drillers;judges|Some not;judges;drillers|Some not;drillers;judges|NVC,Some;judges;drillers|Some;drillers;judges|Some not;judges;drillers|Some not;drillers;judges,False,False,AI1,"['judges', 'athletes', 'drillers']","['iac', 'ica', 'oac', 'oca']",14344,"[{'state': ['ica'], 'rt': 10258}, {'state': ['iac', 'ica'], 'rt': 11148}, {'state': ['iac', 'ica', 'oac'], 'rt': 11956}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 12508}]"
RCXVZOSQPQ,50,syllogistic,multiple-choice,No;editors;soldiers/Some;florists;editors,All;soldiers;florists|All;florists;soldiers|Some;soldiers;florists|Some;florists;soldiers|No;soldiers;florists|No;florists;soldiers|Some not;soldiers;florists|Some not;florists;soldiers|NVC,Some not;florists;soldiers,False,False,EI2,"['soldiers', 'editors', 'florists']",['oca'],23396,"[{'state': ['oca'], 'rt': 18353}]"
RCXVZOSQPQ,51,syllogistic,multiple-choice,No;boxers;architects/All;architects;runners,All;boxers;runners|All;runners;boxers|Some;boxers;runners|Some;runners;boxers|No;boxers;runners|No;runners;boxers|Some not;boxers;runners|Some not;runners;boxers|NVC,No;runners;boxers,False,False,EA1,"['boxers', 'architects', 'runners']",['eca'],14108,"[{'state': ['eca'], 'rt': 7949}]"
RCXVZOSQPQ,52,syllogistic,multiple-choice,Some not;jugglers;investors/All;barbers;jugglers,All;investors;barbers|All;barbers;investors|Some;investors;barbers|Some;barbers;investors|No;investors;barbers|No;barbers;investors|Some not;investors;barbers|Some not;barbers;investors|NVC,Some;investors;barbers|Some;barbers;investors|Some not;investors;barbers|Some not;barbers;investors,False,False,OA2,"['investors', 'jugglers', 'barbers']","['iac', 'ica', 'oac', 'oca']",16990,"[{'state': ['ica'], 'rt': 12491}, {'state': ['iac', 'ica'], 'rt': 13177}, {'state': ['iac', 'ica', 'oca'], 'rt': 15133}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 15832}]"
RCXVZOSQPQ,53,syllogistic,multiple-choice,Some;writers;poets/All;singers;writers,All;poets;singers|All;singers;poets|Some;poets;singers|Some;singers;poets|No;poets;singers|No;singers;poets|Some not;poets;singers|Some not;singers;poets|NVC,Some;poets;singers|Some;singers;poets|Some not;poets;singers|Some not;singers;poets,False,False,IA2,"['poets', 'writers', 'singers']","['iac', 'ica', 'oac', 'oca']",17778,"[{'state': ['ica'], 'rt': 13102}, {'state': ['iac', 'ica'], 'rt': 14249}, {'state': ['iac', 'ica', 'oac'], 'rt': 15386}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 15943}]"
RCXVZOSQPQ,54,syllogistic,multiple-choice,Some;drivers;pilots/Some not;pilots;butchers,All;drivers;butchers|All;butchers;drivers|Some;drivers;butchers|Some;butchers;drivers|No;drivers;butchers|No;butchers;drivers|Some not;drivers;butchers|Some not;butchers;drivers|NVC,NVC,False,False,IO1,"['drivers', 'pilots', 'butchers']",['nvc'],8159,"[{'state': ['nvc'], 'rt': 7260}]"
RCXVZOSQPQ,55,syllogistic,multiple-choice,Some;writers;drivers/Some;writers;hikers,All;drivers;hikers|All;hikers;drivers|Some;drivers;hikers|Some;hikers;drivers|No;drivers;hikers|No;hikers;drivers|Some not;drivers;hikers|Some not;hikers;drivers|NVC,NVC,False,False,II4,"['drivers', 'writers', 'hikers']",['nvc'],10729,"[{'state': ['nvc'], 'rt': 9888}]"
RCXVZOSQPQ,56,syllogistic,multiple-choice,Some not;campers;novelists/No;joggers;novelists,All;campers;joggers|All;joggers;campers|Some;campers;joggers|Some;joggers;campers|No;campers;joggers|No;joggers;campers|Some not;campers;joggers|Some not;joggers;campers|NVC,Some not;campers;joggers|Some not;joggers;campers,False,False,OE3,"['campers', 'novelists', 'joggers']","['oac', 'oca']",18910,"[{'state': ['oca'], 'rt': 15913}, {'state': ['oac', 'oca'], 'rt': 16633}]"
RCXVZOSQPQ,57,syllogistic,multiple-choice,Some;bakers;investors/Some;sailors;bakers,All;investors;sailors|All;sailors;investors|Some;investors;sailors|Some;sailors;investors|No;investors;sailors|No;sailors;investors|Some not;investors;sailors|Some not;sailors;investors|NVC,NVC,False,False,II2,"['investors', 'bakers', 'sailors']",['nvc'],5741,"[{'state': ['nvc'], 'rt': 4962}]"
RCXVZOSQPQ,58,syllogistic,multiple-choice,Some;boxers;actuaries/All;opticians;actuaries,All;boxers;opticians|All;opticians;boxers|Some;boxers;opticians|Some;opticians;boxers|No;boxers;opticians|No;opticians;boxers|Some not;boxers;opticians|Some not;opticians;boxers|NVC,Some;boxers;opticians|Some;opticians;boxers|Some not;boxers;opticians|Some not;opticians;boxers,False,False,IA3,"['boxers', 'actuaries', 'opticians']","['iac', 'ica', 'oac', 'oca']",14227,"[{'state': ['ica'], 'rt': 9961}, {'state': ['iac', 'ica'], 'rt': 10744}, {'state': ['iac', 'ica', 'oac'], 'rt': 11609}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 12180}]"
RCXVZOSQPQ,59,syllogistic,multiple-choice,No;scientists;chefs/Some;runners;chefs,All;scientists;runners|All;runners;scientists|Some;scientists;runners|Some;runners;scientists|No;scientists;runners|No;runners;scientists|Some not;scientists;runners|Some not;runners;scientists|NVC,Some not;scientists;runners|Some not;runners;scientists,False,False,EI3,"['scientists', 'chefs', 'runners']","['oac', 'oca']",21251,"[{'state': ['oca'], 'rt': 17642}, {'state': ['oac', 'oca'], 'rt': 18972}]"
RCXVZOSQPQ,60,syllogistic,multiple-choice,No;chemists;skaters/Some not;skaters;hikers,All;chemists;hikers|All;hikers;chemists|Some;chemists;hikers|Some;hikers;chemists|No;chemists;hikers|No;hikers;chemists|Some not;chemists;hikers|Some not;hikers;chemists|NVC,Some not;hikers;chemists,False,False,EO1,"['chemists', 'skaters', 'hikers']",['oca'],14724,"[{'state': ['oca'], 'rt': 11788}]"
RCXVZOSQPQ,61,syllogistic,multiple-choice,Some not;actors;dentists/Some;dentists;buyers,All;actors;buyers|All;buyers;actors|Some;actors;buyers|Some;buyers;actors|No;actors;buyers|No;buyers;actors|Some not;actors;buyers|Some not;buyers;actors|NVC,NVC,False,False,OI1,"['actors', 'dentists', 'buyers']",['nvc'],9232,"[{'state': ['nvc'], 'rt': 8359}]"
RCXVZOSQPQ,62,syllogistic,multiple-choice,Some;climbers;therapists/All;climbers;skaters,All;therapists;skaters|All;skaters;therapists|Some;therapists;skaters|Some;skaters;therapists|No;therapists;skaters|No;skaters;therapists|Some not;therapists;skaters|Some not;skaters;therapists|NVC,Some;therapists;skaters|Some;skaters;therapists|Some not;therapists;skaters|Some not;skaters;therapists,False,False,IA4,"['therapists', 'climbers', 'skaters']","['iac', 'ica', 'oac', 'oca']",11780,"[{'state': ['ica'], 'rt': 7071}, {'state': ['iac', 'ica'], 'rt': 8109}, {'state': ['iac', 'ica', 'oca'], 'rt': 10369}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 10943}]"
RCXVZOSQPQ,63,syllogistic,multiple-choice,All;planners;doctors/Some;planners;typists,All;doctors;typists|All;typists;doctors|Some;doctors;typists|Some;typists;doctors|No;doctors;typists|No;typists;doctors|Some not;doctors;typists|Some not;typists;doctors|NVC,Some;doctors;typists|Some;typists;doctors,False,False,AI4,"['doctors', 'planners', 'typists']","['iac', 'ica']",10140,"[{'state': ['iac'], 'rt': 7680}, {'state': ['iac', 'ica'], 'rt': 8185}]"
RCXVZOSQPQ,64,syllogistic,multiple-choice,All;auditors;clerks/Some not;cashiers;clerks,All;auditors;cashiers|All;cashiers;auditors|Some;auditors;cashiers|Some;cashiers;auditors|No;auditors;cashiers|No;cashiers;auditors|Some not;auditors;cashiers|Some not;cashiers;auditors|NVC,Some not;cashiers;auditors,False,False,AO3,"['auditors', 'clerks', 'cashiers']",['oca'],11727,"[{'state': ['oca'], 'rt': 7083}, {'state': ['oac', 'oca'], 'rt': 8417}, {'state': ['oca'], 'rt': 9886}]"
RCXVZOSQPQ,65,syllogistic,multiple-choice,All;mayors;cleaners/Some not;cleaners;models,All;mayors;models|All;models;mayors|Some;mayors;models|Some;models;mayors|No;mayors;models|No;models;mayors|Some not;mayors;models|Some not;models;mayors|NVC,Some not;models;mayors,False,False,AO1,"['mayors', 'cleaners', 'models']",['oca'],9082,"[{'state': ['oca'], 'rt': 6695}]"
RCZLCBNADL,1,syllogistic,multiple-choice,No;soldiers;editors/Some not;editors;florists,All;soldiers;florists|All;florists;soldiers|Some;soldiers;florists|Some;florists;soldiers|No;soldiers;florists|No;florists;soldiers|Some not;soldiers;florists|Some not;florists;soldiers|NVC,NVC,False,False,EO1,"['soldiers', 'editors', 'florists']",['nvc'],93878,"[{'state': ['nvc'], 'rt': 90431}]"
RCZLCBNADL,2,syllogistic,multiple-choice,All;sculptors;potters/Some;potters;miners,All;sculptors;miners|All;miners;sculptors|Some;sculptors;miners|Some;miners;sculptors|No;sculptors;miners|No;miners;sculptors|Some not;sculptors;miners|Some not;miners;sculptors|NVC,Some;sculptors;miners|Some;miners;sculptors|Some not;sculptors;miners|Some not;miners;sculptors,False,False,AI1,"['sculptors', 'potters', 'miners']","['iac', 'ica', 'oac', 'oca']",42056,"[{'state': ['iac'], 'rt': 25569}, {'state': ['iac', 'ica'], 'rt': 28440}, {'state': ['iac', 'ica', 'oac'], 'rt': 37961}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 40024}]"
RCZLCBNADL,3,syllogistic,multiple-choice,No;managers;clerks/All;clerks;models,All;managers;models|All;models;managers|Some;managers;models|Some;models;managers|No;managers;models|No;models;managers|Some not;managers;models|Some not;models;managers|NVC,No;managers;models|No;models;managers,False,False,EA1,"['managers', 'clerks', 'models']","['eac', 'eca']",56184,"[{'state': ['eac'], 'rt': 51295}, {'state': ['eac', 'eca'], 'rt': 53095}]"
RCZLCBNADL,4,syllogistic,multiple-choice,All;writers;drivers/All;writers;hikers,All;drivers;hikers|All;hikers;drivers|Some;drivers;hikers|Some;hikers;drivers|No;drivers;hikers|No;hikers;drivers|Some not;drivers;hikers|Some not;hikers;drivers|NVC,All;drivers;hikers|All;hikers;drivers,False,False,AA4,"['drivers', 'writers', 'hikers']","['aac', 'aca']",35855,"[{'state': ['aac'], 'rt': 25463}, {'state': ['aac', 'aca'], 'rt': 26399}]"
RCZLCBNADL,5,syllogistic,multiple-choice,All;therapists;climbers/All;skaters;climbers,All;therapists;skaters|All;skaters;therapists|Some;therapists;skaters|Some;skaters;therapists|No;therapists;skaters|No;skaters;therapists|Some not;therapists;skaters|Some not;skaters;therapists|NVC,All;therapists;skaters|All;skaters;therapists,False,False,AA3,"['therapists', 'climbers', 'skaters']","['aac', 'aca']",27168,"[{'state': ['aac'], 'rt': 20096}, {'state': ['aac', 'aca'], 'rt': 21336}]"
RCZLCBNADL,6,syllogistic,multiple-choice,All;counselors;riders/Some not;joggers;counselors,All;riders;joggers|All;joggers;riders|Some;riders;joggers|Some;joggers;riders|No;riders;joggers|No;joggers;riders|Some not;riders;joggers|Some not;joggers;riders|NVC,Some;riders;joggers|Some;joggers;riders|Some not;riders;joggers|Some not;joggers;riders,False,False,AO2,"['riders', 'counselors', 'joggers']","['iac', 'ica', 'oac', 'oca']",43567,"[{'state': ['iac'], 'rt': 34888}, {'state': ['iac', 'ica'], 'rt': 36272}, {'state': ['iac', 'ica', 'oac'], 'rt': 41583}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 42208}]"
RCZLCBNADL,7,syllogistic,multiple-choice,All;tutors;packers/All;butchers;tutors,All;packers;butchers|All;butchers;packers|Some;packers;butchers|Some;butchers;packers|No;packers;butchers|No;butchers;packers|Some not;packers;butchers|Some not;butchers;packers|NVC,All;packers;butchers|All;butchers;packers,False,False,AA2,"['packers', 'tutors', 'butchers']","['aac', 'aca']",22089,"[{'state': ['aac'], 'rt': 17560}, {'state': ['aac', 'aca'], 'rt': 19353}]"
RCZLCBNADL,8,syllogistic,multiple-choice,All;novelists;analysts/No;novelists;travelers,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts|No;analysts;travelers|No;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts|NVC,No;analysts;travelers|No;travelers;analysts,False,False,AE4,"['analysts', 'novelists', 'travelers']","['eac', 'eca']",24327,"[{'state': ['eac'], 'rt': 22279}, {'state': ['eac', 'eca'], 'rt': 22855}]"
RCZLCBNADL,9,syllogistic,multiple-choice,Some;mayors;cooks/All;swimmers;cooks,All;mayors;swimmers|All;swimmers;mayors|Some;mayors;swimmers|Some;swimmers;mayors|No;mayors;swimmers|No;swimmers;mayors|Some not;mayors;swimmers|Some not;swimmers;mayors|NVC,Some;mayors;swimmers|Some;swimmers;mayors|Some not;mayors;swimmers|Some not;swimmers;mayors,False,False,IA3,"['mayors', 'cooks', 'swimmers']","['iac', 'ica', 'oac', 'oca']",26240,"[{'state': ['iac'], 'rt': 20280}, {'state': ['iac', 'ica'], 'rt': 21168}, {'state': ['iac', 'ica', 'oac'], 'rt': 23344}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 23968}]"
RCZLCBNADL,10,syllogistic,multiple-choice,Some not;cooks;nurses/Some;cooks;painters,All;nurses;painters|All;painters;nurses|Some;nurses;painters|Some;painters;nurses|No;nurses;painters|No;painters;nurses|Some not;nurses;painters|Some not;painters;nurses|NVC,NVC,False,False,OI4,"['nurses', 'cooks', 'painters']",['nvc'],45040,"[{'state': ['nvc'], 'rt': 43184}]"
RCZLCBNADL,11,syllogistic,multiple-choice,Some;auditors;clerks/Some not;cashiers;clerks,All;auditors;cashiers|All;cashiers;auditors|Some;auditors;cashiers|Some;cashiers;auditors|No;auditors;cashiers|No;cashiers;auditors|Some not;auditors;cashiers|Some not;cashiers;auditors|NVC,NVC,False,False,IO3,"['auditors', 'clerks', 'cashiers']",['nvc'],41383,"[{'state': ['nvc'], 'rt': 39327}]"
RCZLCBNADL,12,syllogistic,multiple-choice,Some not;waiters;managers/Some;brokers;waiters,All;managers;brokers|All;brokers;managers|Some;managers;brokers|Some;brokers;managers|No;managers;brokers|No;brokers;managers|Some not;managers;brokers|Some not;brokers;managers|NVC,NVC,False,False,OI2,"['managers', 'waiters', 'brokers']",['nvc'],36112,"[{'state': ['nvc'], 'rt': 34136}]"
RCZLCBNADL,13,syllogistic,multiple-choice,No;editors;dancers/Some;editors;scholars,All;dancers;scholars|All;scholars;dancers|Some;dancers;scholars|Some;scholars;dancers|No;dancers;scholars|No;scholars;dancers|Some not;dancers;scholars|Some not;scholars;dancers|NVC,NVC,False,False,EI4,"['dancers', 'editors', 'scholars']",['nvc'],98215,"[{'state': ['nvc'], 'rt': 96311}]"
RCZLCBNADL,14,syllogistic,multiple-choice,No;writers;poets/Some not;writers;singers,All;poets;singers|All;singers;poets|Some;poets;singers|Some;singers;poets|No;poets;singers|No;singers;poets|Some not;poets;singers|Some not;singers;poets|NVC,NVC,False,False,EO4,"['poets', 'writers', 'singers']",['nvc'],46128,"[{'state': ['nvc'], 'rt': 44624}]"
RCZLCBNADL,15,syllogistic,multiple-choice,Some;engineers;therapists/Some not;engineers;travelers,All;therapists;travelers|All;travelers;therapists|Some;therapists;travelers|Some;travelers;therapists|No;therapists;travelers|No;travelers;therapists|Some not;therapists;travelers|Some not;travelers;therapists|NVC,NVC,False,False,IO4,"['therapists', 'engineers', 'travelers']",['nvc'],41647,"[{'state': ['nvc'], 'rt': 40120}]"
RCZLCBNADL,16,syllogistic,multiple-choice,Some not;farmers;jugglers/Some;gamblers;jugglers,All;farmers;gamblers|All;gamblers;farmers|Some;farmers;gamblers|Some;gamblers;farmers|No;farmers;gamblers|No;gamblers;farmers|Some not;farmers;gamblers|Some not;gamblers;farmers|NVC,NVC,False,False,OI3,"['farmers', 'jugglers', 'gamblers']",['nvc'],9144,"[{'state': ['nvc'], 'rt': 8064}]"
RCZLCBNADL,17,syllogistic,multiple-choice,All;agents;poets/Some not;agents;skaters,All;poets;skaters|All;skaters;poets|Some;poets;skaters|Some;skaters;poets|No;poets;skaters|No;skaters;poets|Some not;poets;skaters|Some not;skaters;poets|NVC,Some;poets;skaters|Some;skaters;poets|Some not;poets;skaters|Some not;skaters;poets,False,False,AO4,"['poets', 'agents', 'skaters']","['iac', 'ica', 'oac', 'oca']",26257,"[{'state': ['iac'], 'rt': 21376}, {'state': ['iac', 'ica'], 'rt': 22000}, {'state': ['iac', 'ica', 'oac'], 'rt': 24657}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 25048}]"
RCZLCBNADL,18,syllogistic,multiple-choice,No;packers;porters/No;hunters;porters,All;packers;hunters|All;hunters;packers|Some;packers;hunters|Some;hunters;packers|No;packers;hunters|No;hunters;packers|Some not;packers;hunters|Some not;hunters;packers|NVC,NVC,False,False,EE3,"['packers', 'porters', 'hunters']",['nvc'],55414,"[{'state': ['nvc'], 'rt': 53774}]"
RCZLCBNADL,19,syllogistic,multiple-choice,Some;cleaners;mayors/Some;cleaners;models,All;mayors;models|All;models;mayors|Some;mayors;models|Some;models;mayors|No;mayors;models|No;models;mayors|Some not;mayors;models|Some not;models;mayors|NVC,NVC,False,False,II4,"['mayors', 'cleaners', 'models']",['nvc'],41633,"[{'state': ['nvc'], 'rt': 38896}]"
RCZLCBNADL,20,syllogistic,multiple-choice,Some;secretaries;climbers/All;climbers;fencers,All;secretaries;fencers|All;fencers;secretaries|Some;secretaries;fencers|Some;fencers;secretaries|No;secretaries;fencers|No;fencers;secretaries|Some not;secretaries;fencers|Some not;fencers;secretaries|NVC,Some;secretaries;fencers|Some;fencers;secretaries|Some not;secretaries;fencers|Some not;fencers;secretaries,False,False,IA1,"['secretaries', 'climbers', 'fencers']","['iac', 'ica', 'oac', 'oca']",49998,"[{'state': ['iac'], 'rt': 44903}, {'state': ['iac', 'ica'], 'rt': 45598}, {'state': ['iac', 'ica', 'oac'], 'rt': 48023}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 48631}]"
